check_id,check_url,last_checked_at,last_checked_status_code,supplier_name,supplier_is_beekeeper,supplier_postcode,country,sell_direct,medium,packaging_type,honey_type,next_check_at,check_enabled,parser
59f0e81a-5dd4-11e8-b567-e4b3182e34ed,https://www.essex-honey.co.uk/buy%20essex%20honey/store.php?product/page/7/Mainly+Summer+Borage++Local+RAW+Honey+454g+1lb,2018-05-30 12:36:54.591198+00:00,1000,Essex-Honey,true,CO6 1BX,england,true,jar,glass,borage,2018-05-31 12:36:21+00:00,false,simple
59f0ea40-5dd4-11e8-b567-e4b3182e34ed,https://www.essex-honey.co.uk/buy%20essex%20honey/store.php?product/page/597/Local+Raw+Essex+Honey+in+12oz+340g+Jar,2018-05-30 12:33:33.809088+00:00,1000,Essex-Honey,true,CO6 1BX,england,true,jar,glass,wildflower,2018-05-31 12:56:38+00:00,false,simple
59ff4d73-9426-5170-a2ab-547af6729f06,https://www.hiveandkeeper.com/available/fruity-staines-upon-thames,2018-11-11 14:59:11.868147+00:00,200,Hive & Keeper,false,,,true,jar,glass,wildflower,NULL,false,squarespace
5b971b5c-ee49-4aba-a6fd-059dfb4dfe83,http://www.bbha.biz/shopproduct.asp?Code=honeycl227g,2018-11-24 13:24:01.81965+00:00,200,Blue Bell Hill Apiaries,true,ME5 9QN,england,true,jar,glass,wildflower,2018-11-25 14:05:43+00:00,true,simple
5b971b5c-ee49-4aba-a6fd-059dfb4dfe84,https://www.flaxfarm.co.uk/product/traditional-raw-sussex-honey,2018-11-24 13:26:19.471593+00:00,200,Flax Farm,false,RH13 6QQ,england,false,jar,glass,wildflower,2018-11-25 16:51:36+00:00,true,simple
63e515e6-a26a-11e8-91ae-e4b3182e34ed,http://www.hiveandkeeper.com/available/floral-honey-from-storrington-sussex,2018-11-10 15:41:36.987819+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 11:21:15+00:00,false,simple
63e52810-a26a-11e8-91ae-e4b3182e34ed,http://www.hiveandkeeper.com/available/floral-honey-from-storrington-sussex,2018-11-10 15:46:08.306928+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 13:43:31+00:00,false,simple
664f7f82-d242-5d2b-9e80-beb254dd6195,https://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-yattendon,2018-11-11 15:01:17.846627+00:00,200,Hive & Keeper,false,,,true,jar,glass,wildflower,NULL,false,squarespace
68c69bd8-5e25-4001-a684-57db8517f24e,http://www.croftapiaries.co.uk/product/multi-floral-raw-honey-tub-1-35kg/,2018-11-24 13:26:13.667026+00:00,200,Croft Apiaries,true,LN8 2BE,england,true,jar,plastic,wildflower,2018-11-25 12:44:40+00:00,true,simple
6a753809-8ed0-46b1-9ea7-e7099d93e961,https://www.payneshoney.co.uk/english-honey/42g-mini-pot-clear-english-honey/,2018-11-24 13:24:52.871156+00:00,200,Paynes Honey,true,BN6 9NP,england,true,jar,glass,wildflower,2018-11-25 19:29:47+00:00,true,simple
6aae576f-5873-48a8-90a2-7ef37d82b2c0,https://www.payneshoney.co.uk/english-honey/340g-english-honey-squeeze-bear/,2018-11-24 13:26:52.70915+00:00,200,Paynes Honey,true,BN6 9NP,england,true,jar,plastic,wildflower,2018-11-25 14:22:29+00:00,true,simple
6af17033-5820-11e8-8474-e4b3182e34ed,https://www.west-country-honey.co.uk/collections/honey/products/west-country-set-honey,2018-11-24 13:24:28.206504+00:00,200,West Country Honey,true,BS49 5HE,england,true,jar,glass,blossom,2018-11-25 13:04:30+00:00,true,simple
6c36203a-6cd5-4de1-8bff-ede99ac72c21,http://www.thecheeseandwineshop.co.uk/products/sedgemoor-set-honey-340g.asp,2018-11-24 13:26:27.360416+00:00,200,The Cheese and Wine Shop,false,TA21 8NR,england,false,jar,glass,wildflower,2018-11-25 14:29:00+00:00,true,simple
6c969440-4eca-4c8a-9980-afd48f30d4e0,https://scottishbeecompany.co.uk/product/scottish-heather-honey/,2018-11-24 13:26:41.912944+00:00,200,Scottish Bee Company,true,EH4 9EP,scotland,true,jar,glass,heather,2018-11-25 11:16:23+00:00,true,simple
6d60d593-0e8a-45fa-b0f5-ca911a27daff,http://www.bbha.biz/equipmentproduct.asp?Code=honeyhea227&ReturnPage=0,2018-11-24 13:26:41.571426+00:00,200,Blue Bell Hill Apiaries,true,ME5 9QN,england,true,jar,glass,heather,2018-11-25 09:37:26+00:00,true,simple
6f586dde-5917-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/devon-flower-honey-set-113g/,2018-11-24 13:25:54.695153+00:00,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,wildflower,2018-11-25 11:50:20+00:00,true,simple
6f5872ca-5917-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/limited-edition-ivy-honey-227g/,2018-05-30 12:32:05.042408+00:00,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,ivy,2018-05-31 11:14:27+00:00,false,simple
6f587554-5917-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/exmoor-heather-honey-113g/,2018-11-24 13:25:30.801074+00:00,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,heather,2018-11-25 15:50:28+00:00,true,simple
6f58778e-5917-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/spring-blossom-honey/,2018-11-24 13:24:04.929762+00:00,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,blossom,2018-11-25 16:04:46+00:00,true,simple
715b559f-c687-5d95-8625-7020e207d1fb,https://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-woolley,2018-11-11 15:01:49.159433+00:00,200,Hive & Keeper,false,,,true,jar,glass,wildflower,NULL,false,squarespace
72f1eb63-5820-11e8-9dd1-e4b3182e34ed,https://www.west-country-honey.co.uk/collections/honey/products/west-country-set-honey,2018-11-24 13:25:27.044438+00:00,200,West Country Honey,true,BS49 5HE,england,true,jar,glass,blossom,2018-11-25 13:21:20+00:00,true,simple
75805b34-e785-11e8-9a6c-e4b3182e34ed,http://www.bees-online.co.uk/detail.asp?ID=462&name=Flower-Honey,2018-11-24 13:23:59.337838+00:00,200,Maisemore Apiaries,true,GL2 8HT,england,true,jar,glass,wildflower,2018-11-25 15:08:49+00:00,true,simple
75805fa8-e785-11e8-9a6c-e4b3182e34ed,http://www.bees-online.co.uk/detail.asp?ID=462&name=Flower-Honey,2018-11-24 13:23:54.835961+00:00,200,Maisemore Apiaries,true,GL2 8HT,england,true,jar,glass,wildflower,2018-11-25 11:37:45+00:00,true,simple
758063fe-e785-11e8-9a6c-e4b3182e34ed,http://www.bees-online.co.uk/detail.asp?ID=462&name=Flower-Honey,2018-11-24 13:27:17.38613+00:00,200,Maisemore Apiaries,true,GL2 8HT,england,true,jar,glass,wildflower,2018-11-25 18:53:08+00:00,true,simple
75806804-e785-11e8-9a6c-e4b3182e34ed,http://www.bees-online.co.uk/detail.asp?ID=462&name=Flower-Honey,2018-11-24 13:26:18.717806+00:00,200,Maisemore Apiaries,true,GL2 8HT,england,true,jar,glass,wildflower,2018-11-25 18:54:31+00:00,true,simple
75806bec-e785-11e8-9a6c-e4b3182e34ed,http://www.bees-online.co.uk/detail.asp?ID=462&name=Flower-Honey,2018-11-24 13:23:10.058014+00:00,200,Maisemore Apiaries,true,GL2 8HT,england,true,jar,glass,wildflower,2018-11-25 10:19:34+00:00,true,simple
76b5a187-ef26-4b23-9eea-2ff9890ddfbf,http://www.midgleygreen.com/shop/somerset-set-honey,2018-06-20 00:00:00+00:00,0,Midgley Green,false,BS21 7QH,england,false,jar,glass,wildflower,2018-06-24 03:00:00+00:00,false,simple
77ad13ab-79a7-4467-8bfb-5ecf5ad2ef38,http://www.bbha.biz/shopproduct.asp?Code=honeycl340,2018-11-24 13:27:46.184049+00:00,200,Blue Bell Hill Apiaries,true,ME5 9QN,england,true,jar,glass,wildflower,2018-11-25 09:20:51+00:00,true,simple
77ad13ac-79a7-4467-8bfb-5ecf5ad2ef38,http://www.bbha.biz/shopproduct.asp?Code=honeysqcl340,2018-11-24 13:25:53.902157+00:00,200,Blue Bell Hill Apiaries,true,ME5 9QN,england,true,jar,glass,wildflower,2018-11-25 14:50:40+00:00,true,simple
789ae720-ebf7-43fe-b1e1-c4afb0c849fb,http://www.thehoneyfarm.co.uk/catalog_view.php?id=35,2018-11-24 17:00:32.644565+00:00,1000,New Quay Honey Farm,true,SA44 6NN,wales,true,jar,glass,mountain,2018-11-25 12:21:49+00:00,true,simple
791aa11f-fb96-4ea3-8a82-3f25cbf60308,https://www.payneshoney.co.uk/english-honey/227g-thick-english-honey/,2018-11-24 13:23:28.108936+00:00,200,Paynes Honey,true,BN6 9NP,england,true,jar,glass,wildflower,2018-11-25 18:04:39+00:00,true,simple
7978809e-616c-11e8-985e-e4b3182e34ed,http://www.heatherhills.co.uk/scottish-honey.html?page=shop.product_details&flypage=flypage.pbv.v3.tpl&product_id=3&category_id=1,2018-11-24 13:25:01.521035+00:00,200,Heather Hills Farm,true,PH10 7JG,scotland,true,jar,glass,blossom,2018-11-25 18:56:17+00:00,true,simple
7b6697f5-3ca6-47be-9614-71aa0f6b88ee,http://www.thebeefarmer.co.uk/webshop/honey/340g-12oz-honey/,2018-11-24 13:23:15.63013+00:00,200,The Bee Farmer,true,LE67 1AH,england,true,jar,glass,wildflower,2018-11-25 17:31:56+00:00,true,simple
7c0c9bb4-e646-4afd-9929-455a32f7e65a,https://www.payneshoney.co.uk/english-honey/clear-english-honey/,2018-06-20 00:00:00+00:00,0,Paynes Honey,true,BN6 9NP,england,true,jar,plastic,wildflower,2018-06-24 03:00:00+00:00,false,simple
7c833fef-5820-11e8-afd3-e4b3182e34ed,https://www.west-country-honey.co.uk/collections/honey/products/west-country-raw-honey,2018-11-24 13:24:15.619646+00:00,200,West Country Honey,true,BS49 5HE,england,true,jar,glass,blossom,2018-11-25 16:53:56+00:00,true,simple
7c899b0f-6f83-49bc-8ed5-83539d35505f,https://www.payneshoney.co.uk/english-honey/340g-english-heather-honey/,2018-11-24 13:26:22.921698+00:00,200,Paynes Honey,true,BN6 9NP,england,true,jar,glass,heather,2018-11-25 11:03:48+00:00,true,simple
7e4efbd2-3871-45c2-9c4d-7563e22a5b11,https://www.seasonedbychefs.co.uk/product/english-flower-honey/,2018-11-24 13:27:00.306157+00:00,200,Hoyle's Honey,true,CM14 5SN,england,true,jar,glass,wildflower,2018-11-25 19:44:48+00:00,true,simple
7e4efbd2-3871-45c2-9c4d-7563e22a5b12,https://www.seasonedbychefs.co.uk/product/english-set-blossom-honey/,2018-11-24 13:25:39.303242+00:00,200,Hoyle's Honey,true,CM14 5SN,england,true,jar,glass,blossom,2018-11-25 11:52:03+00:00,true,simple
7e4efbd2-3871-45c2-9c4d-7563e22a5b13,https://www.seasonedbychefs.co.uk/product/english-borage-flower-honey/,2018-11-24 13:23:28.490144+00:00,200,Hoyle's Honey,true,CM14 5SN,england,true,jar,glass,borage,2018-11-25 09:49:15+00:00,true,simple
7e4efbd2-3871-45c2-9c4d-7563e22a5b14,https://www.seasonedbychefs.co.uk/product/english-lime-tree-honey/,2018-11-24 13:25:11.801067+00:00,200,Hoyle's Honey,true,CM14 5SN,england,true,jar,glass,borage,2018-11-25 09:47:53+00:00,true,simple
7efe0134-0ba0-49cd-8f26-f0a1008c8db5,http://www.mrpsbees.co.uk/ourshop/prod_2181209-Set-Honey-freshly-extracted-runny-please-see-notes.html,2018-11-24 13:25:07.408603+00:00,200,Mr P's Bees,true,HR8 2RD,england,true,jar,glass,wildflower,2018-11-25 11:25:19+00:00,true,simple
7efe0134-0ba0-49cd-8f26-f0a1008c8db6,http://www.mrpsbees.co.uk/ourshop/prod_2098376-1lb-jar-of-Set-Herefordshire-Honey.html,2018-11-24 13:26:39.353913+00:00,200,Mr P's Bees,true,HR8 2RD,england,true,jar,glass,wildflower,2018-11-25 17:14:04+00:00,true,simple
81afc5ad-5820-11e8-8dbf-e4b3182e34ed,https://www.west-country-honey.co.uk/collections/honey/products/west-country-raw-honey,2018-11-24 17:00:47.629196+00:00,1003,West Country Honey,true,BS49 5HE,england,true,jar,glass,blossom,2018-11-25 09:50:35+00:00,true,simple
822f2b06-dd5c-42a2-8d40-12972670ea64,http://thelondonbeecompany.com/product/creamed-raw-autumn-honey-strawberry-hill-middlesex/,2018-11-24 13:23:15.834938+00:00,200,The London Bee Co,true,HA2 7HH,england,true,jar,glass,wildflower,2018-11-25 16:27:50+00:00,true,simple
8b166a82-ce0e-42bb-8343-0213a470c639,http://www.croftapiaries.co.uk/product/squeezy-honey/,2018-11-24 13:26:29.834325+00:00,200,Croft Apiaries,true,LN8 2BE,england,true,jar,plastic,wildflower,2018-11-25 16:21:52+00:00,true,simple
8bcaa8b4-586e-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/exmoor-heather-honey-45g/,2018-11-24 13:26:49.943273+00:00,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,heather,2018-11-25 17:43:55+00:00,true,simple
8d4150d1-8469-43cb-9df3-b01473914b13,https://www.payneshoney.co.uk/english-honey/227g-english-heather-honey/,2018-11-24 13:25:38.555908+00:00,200,Paynes Honey,true,BN6 9NP,england,true,jar,glass,heather,2018-11-25 11:45:46+00:00,true,simple
90205faf-7376-5c65-9ef9-1b2bb3b534a7,https://www.hiveandkeeper.com/available/fruity-staines-upon-thames,2018-11-11 14:59:11.868122+00:00,200,Hive & Keeper,false,,,true,jar,glass,wildflower,NULL,false,squarespace
91e14b29-dd40-4b7f-94b6-efc206ebc32b,https://www.payneshoney.co.uk/non-drip-squeezy-bottle-range/590g-family-size-squeezable-bottle-english-honey/,2018-11-24 13:24:11.88598+00:00,200,Paynes Honey,true,BN6 9NP,england,true,jar,plastic,wildflower,2018-11-25 13:44:45+00:00,true,simple
94864529-c69b-53b9-94e4-3a14f4f83a5c,https://www.hiveandkeeper.com/available/spicy-bradwell-on-sea-honey,2018-11-21 14:39:22.342518+00:00,200,Hive & Keeper,false,,,true,jar,glass,wildflower,NULL,false,squarespace
952b4be6-f0a8-57ac-8395-1e17175de02d,https://www.aecre.co.uk/products/thurleigh-bedfordshire-honey,2018-11-11 15:01:19.453976+00:00,200,Aecre Honey,false,,,true,jar,glass,wildflower,NULL,false,shopify
99a26032-787b-529c-95d7-4912beb65af0,https://www.aecre.co.uk/products/dunnington-alcester-honey,2018-11-11 14:53:12.136518+00:00,200,Aecre Honey,false,,,true,jar,glass,wildflower,NULL,false,shopify
9ab66957-4cfc-571e-9bb2-a5f73d7f7e78,https://www.aecre.co.uk/products/brighton-honey-bn15dn,2018-11-11 14:52:41.390971+00:00,200,Aecre Honey,false,,,true,jar,glass,wildflower,NULL,false,shopify
9c69b884-5915-11e8-b947-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/pure-honey-bell-heather-jar-250g,2018-06-20 00:00:00+00:00,0,London Honey Company,true,SE1 2NR,england,true,jar,glass,bell-heather,2018-06-24 03:00:00+00:00,false,simple
a031c596-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-honey-from-paul-vassey-bonby-3zc23,2018-11-10 15:47:10.227791+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 13:23:24+00:00,false,simple
a031dbc6-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-honey-from-paul-vassey-bonby-3zc23,2018-11-10 15:43:46.882961+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 10:50:03+00:00,false,simple
a031eae4-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/a-spicy-honey-from-petworth-sussex,2018-11-10 15:44:36.389186+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 10:24:51+00:00,false,simple
a031f340-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/a-spicy-honey-from-petworth-sussex,2018-11-10 15:47:41.319912+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 17:36:48+00:00,false,simple
a031fdb8-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fresh-honey-from-kings-somborne-hampshire,2018-11-10 15:42:54.640763+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 11:54:34+00:00,false,simple
a03204fc-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fresh-honey-from-kings-somborne-hampshire,2018-11-10 15:45:08.158994+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 11:15:24+00:00,false,simple
a0320e7a-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-yattendon,2018-11-10 15:46:13.043897+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 09:24:35+00:00,false,simple
a0321366-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-yattendon,2018-11-10 15:47:08.422944+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 16:05:43+00:00,false,simple
a03218ca-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-woolley,2018-11-10 15:45:31.731885+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 14:29:20+00:00,false,simple
a0321ed8-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-woolley,2018-11-10 15:42:35.682412+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 15:53:08+00:00,false,simple
a03224b4-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fresh-little-chesterford-honey-224g-s5w9b,2018-11-10 15:45:56.404114+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 14:07:51+00:00,false,simple
a0322bbc-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fresh-little-chesterford-honey-224g-s5w9b,2018-11-10 15:44:01.417904+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 14:29:33+00:00,false,simple
a03231b6-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-yalding-kent,2018-11-10 15:43:23.716848+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 11:05:26+00:00,false,simple
a032377e-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-yalding-kent,2018-11-10 15:43:42.915217+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 10:01:19+00:00,false,simple
a0323d96-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-honey-from-yew-tree-lakes-rotherfield-sussex-mfclj,2018-11-10 15:47:29.139716+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 18:33:02+00:00,false,simple
a03243d6-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-honey-from-yew-tree-lakes-rotherfield-sussex-mfclj,2018-11-10 15:43:52.311871+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 09:19:06+00:00,false,simple
a07a4ae7-4fa3-4d9e-bfd5-98420039df17,https://hillstownfarmshop.com/antrim-honey-454g/,2018-08-18 14:31:01.139358+00:00,404,The Kitchen at Hillstown,false,BT41 3DT,northern-ireland,false,jar,glass,wildflower,2018-08-19 11:31:09+00:00,false,simple
a07a4ae7-4fa3-4d9e-fff5-98420039df17,http://www.greenmountfarmshop.com/@/local-honey/feaf836790cfaff28ec67fbab9bbf9567ad287ac/,2018-11-24 13:24:07.367577+00:00,200,Greenmount Farm,false,BT61 9JT,northern-ireland,false,jar,glass,wildflower,2018-11-25 18:20:20+00:00,true,simple
a07a4ae7-4fa3-4d9e-fff6-98420039df17,https://rosaliesofcowes.co.uk/product/296/isle-of-wight-honey-8oz/,2018-11-24 13:25:04.431799+00:00,200,Rosalie's Of Cowes,false,PO31 7RR,england,false,jar,glass,wildflower,2018-11-25 09:53:55+00:00,true,simple
a16c649c-6678-11e8-967e-e4b3182e34ed,https://www.essex-honey.co.uk/buy%20essex%20honey/store.php?product/page/7/Mainly+Summer+Borage++Local+RAW+Honey+454g+1lb,2018-06-10 11:41:24.183406+00:00,1000,Essex-Honey,true,CO6 1BX,england,true,jar,glass,borage,2018-06-11 10:37:32+00:00,false,simple
a16c68d4-6678-11e8-967e-e4b3182e34ed,https://www.essex-honey.co.uk/buy%20essex%20honey/store.php?product/page/31/Spring+Blossom+2018+Local++RAW+Honey+454g+1lb+Jar,2018-11-24 13:25:19.17008+00:00,200,Essex-Honey,true,CO6 1BX,england,true,jar,glass,blossom,2018-11-25 15:43:03+00:00,true,simple
a482043d-32ef-5c98-99b6-c74e31ca5b06,https://www.aecre.co.uk/products/rottingdean-honey,2018-11-11 15:00:18.113228+00:00,200,Aecre Honey,false,,,true,jar,glass,wildflower,NULL,false,shopify
a4a66c36-6769-54af-b8f1-e5e14c1d7627,https://www.aecre.co.uk/products/sonning-reading-honey,2018-11-11 15:00:48.869013+00:00,200,Aecre Honey,false,,,true,jar,glass,wildflower,NULL,false,shopify
a4cd34b2-5de1-11e8-b567-e4b3182e34ed,https://www.easybeeproducts.co.uk/product/borage-honey/,2018-11-24 13:24:09.384586+00:00,200,EasyBeeProducts,true,GL3 4PZ,england,true,jar,glass,borage,2018-11-25 16:31:29+00:00,true,simple
a4cd3584-5de1-11e8-b567-e4b3182e34ed,https://www.easybeeproducts.co.uk/product/1lb-jar-of-spring-blossom-clear-honey/,2018-11-24 13:24:37.924447+00:00,200,EasyBeeProducts,true,GL3 4PZ,england,true,jar,glass,blossom,2018-11-25 18:50:01+00:00,true,simple
a4cd37aa-5de1-11e8-b567-e4b3182e34ed,https://www.easybeeproducts.co.uk/product/1lb-jar-of-spring-blossom-set-honey/,2018-11-24 13:23:10.399428+00:00,200,EasyBeeProducts,true,GL3 4PZ,england,true,jar,glass,blossom,2018-11-25 15:02:01+00:00,true,simple
a4cd3890-5de1-11e8-b567-e4b3182e34ed,https://www.easybeeproducts.co.uk/product/wildflower-set-honey/,2018-11-24 13:26:05.785877+00:00,200,EasyBeeProducts,true,GL3 4PZ,england,true,jar,glass,wildflower,2018-11-25 17:11:13+00:00,true,simple
a4cd396c-5de1-11e8-b567-e4b3182e34ed,https://www.easybeeproducts.co.uk/product/1lb-jar-pollen-enriched-honey/,2018-11-24 13:26:43.148272+00:00,200,EasyBeeProducts,true,GL3 4PZ,england,true,jar,glass,wildflower,2018-11-25 18:30:31+00:00,true,simple
a4cd3a3e-5de1-11e8-b567-e4b3182e34ed,https://www.easybeeproducts.co.uk/product/1lb-jar-poly-flora-blend/,2018-11-24 13:24:49.269697+00:00,200,EasyBeeProducts,true,GL3 4PZ,england,true,jar,glass,wildflower,2018-11-25 15:32:45+00:00,true,simple
a4f8e39a-7138-11e8-9f7f-e4b3182e34ed,https://coedcanlas.cymru/products/copy-of-nick-tonkins-wild-welsh-honey-set,2018-10-12 18:38:30.550322+00:00,404,Coedcanlas,true,SA68 0PX,wales,true,jar,glass,wildflower,2018-10-13 10:51:16+00:00,false,simple
a4f8f736-7138-11e8-9f7f-e4b3182e34ed,https://coedcanlas.cymru/products/nick-tonkins-wild-welsh-honey-heather,2018-10-12 18:39:21.867324+00:00,404,Coedcanlas,true,SA68 0PX,wales,true,jar,glass,heather,2018-10-13 16:15:06+00:00,false,simple
a4f91a86-7138-11e8-9f7f-e4b3182e34ed,https://coedcanlas.cymru/products/nick-tonkins-wild-welsh-honey-clear,2018-10-12 18:43:08.378633+00:00,404,Coedcanlas,true,SA68 0PX,wales,true,jar,glass,wildflower,2018-10-13 16:04:47+00:00,false,simple
a4f93d68-7138-11e8-9f7f-e4b3182e34ed,https://www.watsonandpratts.co.uk/p/Coedcanlas_Nick_Tonkins_Wild_Welsh_Heather_Honey/8715ad4cd5f149ccb6945f43b1b3d969/1c6eb71feb94496691cd407c9071b23f/,2018-11-24 13:23:56.961562+00:00,200,Watson and Pratt's,false,SA48 8LT,wales,false,jar,glass,heather,2018-11-25 16:15:53+00:00,true,simple
a4f9415a-7138-11e8-9f7f-e4b3182e34ed,https://www.watsonandpratts.co.uk/p/Coedcanlas_Nick_Tonkins_Wild_Welsh_Honey/1d2b822185f84eff83edaf79da326764/1c6eb71feb94496691cd407c9071b23f/,2018-11-24 13:23:18.493463+00:00,200,Watson and Pratt's,false,SA48 8LT,wales,false,jar,glass,wildflower,2018-11-25 09:17:12+00:00,true,simple
a7a6e1c9-5fb2-5f59-9c6f-7bf12cfe5d45,https://www.hiveandkeeper.com/available/fresh-little-chesterford-honey-224g-s5w9b,2018-11-11 15:02:20.512711+00:00,200,Hive & Keeper,false,,,true,jar,glass,wildflower,NULL,false,squarespace
ade0238e-a9ff-4b99-b56c-29f2dea65a48,http://www.croftapiaries.co.uk/product/runny-honey-340gm/,2018-11-24 13:24:45.89002+00:00,200,Croft Apiaries,true,LN8 2BE,england,true,jar,glass,wildflower,2018-11-25 11:04:18+00:00,true,simple
aefef5a4-5e88-11e8-b567-e4b3182e34ed,https://www.keeprs.co.uk/honey-jam/apple-blossom-honey,2018-11-24 13:24:40.523129+00:00,200,Keepr's,true,OX5 9EW,england,true,jar,glass,apple,2018-11-25 12:51:49+00:00,true,simple
aeff170a-5e88-11e8-b567-e4b3182e34ed,https://www.keeprs.co.uk/honey-jam/blueberry-honey,2018-11-24 13:24:07.989297+00:00,200,Keepr's,true,OX5 9EW,england,true,jar,glass,blueberry,2018-11-25 10:56:34+00:00,true,simple
aeff1890-5e88-11e8-b567-e4b3182e34ed,https://www.keeprs.co.uk/honey-jam/borage-honey,2018-11-24 13:27:24.806765+00:00,200,Keepr's,true,OX5 9EW,england,true,jar,glass,borage,2018-11-25 14:52:52+00:00,true,simple
aeff1b56-5e88-11e8-b567-e4b3182e34ed,https://www.keeprs.co.uk/honey-jam/cotswold-honey,2018-11-24 13:27:51.543337+00:00,200,Keepr's,true,OX5 9EW,england,true,jar,glass,wildflower,2018-11-25 14:29:08+00:00,true,simple
aeff1c50-5e88-11e8-b567-e4b3182e34ed,https://www.keeprs.co.uk/honey-jam/heather-honey,2018-11-24 13:26:51.686166+00:00,200,Keepr's,true,OX5 9EW,england,true,jar,glass,heather,2018-11-25 18:18:56+00:00,true,simple
aeff1dd6-5e88-11e8-b567-e4b3182e34ed,https://www.keeprs.co.uk/honey-jam/oxford-honey,2018-11-24 13:27:11.06268+00:00,200,Keepr's,true,OX5 9EW,england,true,jar,glass,wildflower,2018-11-25 15:41:32+00:00,true,simple
b2548d20-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-honey-from-brain-bull-braintree-essex,2018-11-10 15:46:58.973918+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 14:45:45+00:00,false,simple
b254911c-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-honey-from-brain-bull-braintree-essex,2018-11-10 15:43:25.421524+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 14:05:45+00:00,false,simple
