check_id,check_url,last_checked_at,last_checked_status_code,supplier_name,supplier_is_beekeeper,supplier_postcode,country,sell_direct,medium,packaging_type,honey_type,next_check_at,check_enabled,parser,latitude,longitude
63e52810-a26a-11e8-91ae-e4b3182e34ed,http://www.hiveandkeeper.com/available/floral-honey-from-storrington-sussex,2018-11-10T15:46:08Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 13:43:31+00:00,false,simple,51.4433408763912,-0.17321318659058
664f7f82-d242-5d2b-9e80-beb254dd6195,https://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-yattendon,2018-11-11T15:01:17Z,200,Hive & Keeper,false,NA,NA,true,jar,glass,wildflower,NULL,false,squarespace,NA,NA
68c69bd8-5e25-4001-a684-57db8517f24e,http://www.croftapiaries.co.uk/product/multi-floral-raw-honey-tub-1-35kg/,2018-11-24T13:26:13Z,200,Croft Apiaries,true,LN8 2BE,england,true,jar,plastic,wildflower,2018-11-25 12:44:40+00:00,true,simple,53.4210953522243,-0.520322893868707
6a753809-8ed0-46b1-9ea7-e7099d93e961,https://www.payneshoney.co.uk/english-honey/42g-mini-pot-clear-english-honey/,2018-11-24T13:24:52Z,200,Paynes Honey,true,BN6 9NP,england,true,jar,glass,wildflower,2018-11-25 19:29:47+00:00,true,simple,50.92700767,-0.162279
6aae576f-5873-48a8-90a2-7ef37d82b2c0,https://www.payneshoney.co.uk/english-honey/340g-english-honey-squeeze-bear/,2018-11-24T13:26:52Z,200,Paynes Honey,true,BN6 9NP,england,true,jar,plastic,wildflower,2018-11-25 14:22:29+00:00,true,simple,50.92700767,-0.162279
6af17033-5820-11e8-8474-e4b3182e34ed,https://www.west-country-honey.co.uk/collections/honey/products/west-country-set-honey,2018-11-24T13:24:28Z,200,West Country Honey,true,BS49 5HE,england,true,jar,glass,blossom,2018-11-25 13:04:30+00:00,true,simple,51.3644990553017,-2.80381557803241
6c36203a-6cd5-4de1-8bff-ede99ac72c21,http://www.thecheeseandwineshop.co.uk/products/sedgemoor-set-honey-340g.asp,2018-11-24T13:26:27Z,200,The Cheese and Wine Shop,false,TA21 8NR,england,false,jar,glass,wildflower,2018-11-25 14:29:00+00:00,true,simple,50.9779260734352,-3.22683356998046
6c969440-4eca-4c8a-9980-afd48f30d4e0,https://scottishbeecompany.co.uk/product/scottish-heather-honey/,2018-11-24T13:26:41Z,200,Scottish Bee Company,true,EH4 9EP,scotland,true,jar,glass,heather,2018-11-25 11:16:23+00:00,true,simple,55.959478,-3.225591
6d60d593-0e8a-45fa-b0f5-ca911a27daff,http://www.bbha.biz/equipmentproduct.asp?Code=honeyhea227&ReturnPage=0,2018-11-24T13:26:41Z,200,Blue Bell Hill Apiaries,true,ME5 9QN,england,true,jar,glass,heather,2018-11-25 09:37:26+00:00,true,simple,51.3332122757623,0.50485103214336
6f586dde-5917-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/devon-flower-honey-set-113g/,2018-11-24T13:25:54Z,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,wildflower,2018-11-25 11:50:20+00:00,true,simple,51.0207915765962,-3.83726126105894
